id,screen_name,name,created_at,full_text,tweet_id,heure,longueur_texte,presence_mots_cles,presence_mots_cles_critiques
"1,79868E+18",Me_Little_J,Julie,2024-06-06 11:29:41,"@ENGIEpartSAV un mois d’attente pour que quelqu’un me recontacte depuis la résiliation de mon contrat, on rappelle toutes les semaines et impossible d’avoir le service facturation en direct bien évidemment, comment on fait pour être remboursé d’un service non fait ? ","1,79868E+18",11,267,True,False
"1,79874E+18",GGCadoudal,Cadoudal,2024-06-06 15:43:55,"@VaeVix quoi ?! tu ne contractes pas ?! moi c’est @ENGIEpartFR qui me fait vivre un enfer avec son appli de m… qui se déconnecte sans arrêt, exige une triple authentification (lol pour lire sa conso, s’cuse le secret défense 😂) et est totalement illisible une vrai usine.. à gaz ! ","1,79874E+18",15,281,True,False
"1,79906E+18",T0m_K0ska,Tonton Koska,2024-06-07 12:53:32,La musique d'attente quand on appelle pour avoir un conseiller @ENGIEpartFR tu sais pas si tu appelles réellement Engie ou l'exorciste ! 🤣,"1,79906E+18",12,138,True,False
"1,79907E+18",T0m_K0ska,Tonton Koska,2024-06-07 13:30:13,Par contre raccroché au nez après 4min d'attente c'est pas cool @ENGIEpartFR 😩,"1,79907E+18",13,78,True,False
"1,79911E+18",PatriceBlanco,PatBla 🇫🇷,2024-06-07 16:04:17,"Bonjour @ENGIEpartSAV, j’ai passé 15 minutes au téléphone et le conseiller n’a pas su me renseigner… J’acquiers une maison le 25 juin. Actuellement c’est la force qui est installée et je souhaite plutôt repasser en mono. C’est un compter linky, quel coût pour changer? Merci","1,79911E+18",16,274,True,False
"1,79972E+18",GiCi,GiCi  Gens d'iCi φ🐝💧,2024-06-09 08:35:17,"@ENGIEpartFR si l'augmentation des tarifs (contrat + conso) du #gazpasserelle vous interpelle, rien ne sert d'appeler #ENGIE pour connaitre les autres types de contrat! rep: ""nous on est gaz passerelle on ne connait pas les autres contrats! "" belle assist telephonique! ","1,79972E+18",8,270,True,False
"1,80057E+18",Chabinegwada2,Lu Divine,2024-06-11 16:32:30,@ENGIEpartFR le pire des svc clients. Appeler 10 fois le svc client pour le même problème et avoir des conseillers arrogants qui ne consultent pas le dossier avant de donner une réponse toute faite et à côté de la plaque. A quand les remboursements des sommes indûment perçues ?! ,"1,80057E+18",16,280,True,False
"1,80082E+18",christou7796,un.doigt.dans.le.nez,2024-06-12 09:00:48,@ENGIEpartFR on en parle du fait que vous préleviez 970 euro à une personne sans même l'informer et en vous basant sur des estimations sans demander les relever ? Et que vous refusez d'activer le compteur pour qu'on les fasse ? Voleur un jour voleur toujours ? ,"1,80082E+18",9,261,True,False
"1,80309E+18",Alexis_S78,Alex,2024-06-18 15:36:41,@ENGIEpartFR trouvez-vous ça normal d’inventer des consommations et de ne pas vouloir rembourser l’intégralité des trop perçus à vos clients ? @dgccrf @med_energie https://t.co/oSEr7Urk9K,"1,80309E+18",15,187,True,False
"1,80334E+18",AliceVachet,Alice Vachet,2024-06-19 08:06:11,"🗓️ RDV le 20/06 pour la table ronde ""L’#IA, au service de la #relationclients"" 🗣️ @ClaireCreation, Directrice Marketing, Data et Communication ENGIE 🗣️ E. Krieger, professeur à @HECParis 🗣️ V. Luciani, CEO @Artefact_France @ENGIEpartFR 🤝 @bymaddyness #collaborationcommerciale https://t.co/V49DtFm0Lx","1,80334E+18",8,300,True,False
"1,8037E+18",perlinpinpin___,M,2024-06-20 08:08:50,Coucou @ENGIEpartSAV je t'ai envoyé un DM,"1,8037E+18",8,41,True,False
"1,80442E+18",AznarPierre2,mr wick 🐕 (pierre),2024-06-22 07:48:57,"@ENGIEpartFR pourquoi vos tarifs ont explosé ,moi je ne m'en sort pas, vos factures ont triplés..... moi je suis handicapé ♿️, je ne suis pas riche pour payer aussi cher....","1,80442E+18",7,173,True,False
"1,80515E+18",Alex_aka_Gor,aatgrog,2024-06-24 08:02:35,"@ENGIEpartFR qui refuse d'envoyer un Extrait de compte comptable à un client. 🤷 Pour surfacturer, il y a du monde, pour envoyer un extrait de compte, pas possible. 🤔","1,80515E+18",8,165,True,False
"1,80532E+18",JeremyWillmann,🇨🇵Voltuar🇨🇵,2024-06-24 19:06:59,"@ENGIEpartFR Attention, Engie double les prix du KWh sans en informer ses clients. Et vous envoie des factures de régularisation exorbitante. Fuyez ce fournisseur à tout prix.","1,80532E+18",19,175,True,False
"1,80626E+18",SMoncompte25831,SAV Moncompte,2024-06-27 09:18:08,FUYEZ Mon Pilotage Elec! Thread ⬇️ @ENGIEgroup @ENGIEInnov @engieimpact @ENGIEpartFR #JAgisAvecENGIE https://t.co/eoCkTElVDN,"1,80626E+18",9,124,True,False
"1,80643E+18",SMoncompte25831,SAV Moncompte,2024-06-27 20:35:12,Bonus - Merci @ENGIEpartFR @ENGIEpartSAV #MonPilotageElec #JAgisAvecENGIE https://t.co/JpnltDhi0g,"1,80643E+18",20,97,True,False
"1,80668E+18",Malika_CK,Malika Dlr,2024-06-28 13:41:03,Quelqu'un sait comment contacter un responsable chez @ENGIEpartFR @ENGIEgroup ? Jamais disponible quand on parle aux conseillers 🤔🤷,"1,80668E+18",13,131,True,False
"1,80786E+18",CptBaroud,Gurvan 🇫🇷,2024-07-01 19:32:28,@ENGIEpartFR contrat souscris pour le 20/06/2024 nous sommel e 01/07/2024 et je n'ai tjr rien c'est honteux ! ,"1,80786E+18",19,110,True,False
"1,80797E+18",latigede88,Latige de88,2024-07-02 02:56:47,@ENGIEpartFR c'est la galère chez vous j'ai résilié mes deux contrats le 27 juin et je reçois aujourd'hui un nouvel échéancier qui se met en route pour le mois d'août c'est juste fou,"1,80797E+18",2,182,True,False
"1,80878E+18",gigirmc,Jean-Jacques Robin ن,2024-07-04 08:14:07,"@ENGIEgroup, @ENGIEpartFR Voici le courrier que vous adresse Engie, courrier à la fois lamentable sur la forme et très contestable sur le fond. Incapable de rédiger dans un bon français, il vous conseille de rester tranquillement chez vous lorsque il vous doivent presque 6000 € sur une facture qui est en attente depuis plus d’un mois, alors qu’ils s’engagent à régler sous 15 jours ce genre de litige. Un nouveau délai va donc courir à partir de maintenant sans se poser la question de savoir si la personne concernée a réellement besoin de cet argent sur son compte en banque. Les petits hommes gris, tous ces gens qui se réfugient derrière des grandes sociétés, n’ont aucune considération pour ceux qui les font vivre.","1,80878E+18",8,722,True,True
"1,80898E+18",damienbibide,Damien83,2024-07-04 21:40:36,Même consommation électrique sur 2 années entières et… ma facture a doublée !! On est sur quel niveau d’enculade là? Merci @BrunoLeMaire @ENGIEpartFR 😤😤 https://t.co/NklgLGy7Ku,"1,80898E+18",21,176,True,False
"1,80965E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-07-06 17:52:51,Merci à @ENGIEpartFR le gaz devient un luxe.abonnement plus chers que la consommation.chercher erreur 😩 https://t.co/KxkqyIus4u,"1,80965E+18",17,127,True,False
"1,81004E+18",JacksGrimaldi7,Bella 🧲 Mars,2024-07-07 20:01:37,@ENGIEpartFR @ClaireCreation @HECParis @Artefact_France @IngridLabuzan @bymaddyness Depuis decembre j attends un cheque de remboursement d un trop payé #Engie C est pour quand ? ,"1,81004E+18",20,178,True,False
"1,81063E+18",MDHauCombat,Maître D'hôtel Extra En Detresse!,2024-07-09 10:44:26,@ENGIEpartFR @CoopSecuDefense Ce fournisseur d électricité sont des voleurs ! 1400 euros en 2 mois de factures et surtout ne pouvant donner aucune explications c est terrible. #nepasprendreengie,"1,81063E+18",10,194,True,False
"1,81108E+18",Granox93,Le G,2024-07-10 16:45:53,"En 3 ans, je suis passé de 35 euros d’électricité à 80 puis 150, c’est une dinguerie je vais commencer à me brancher sur l’éclairage public vous allez voir @ENGIEpartFR","1,81108E+18",16,168,True,False
"1,8117E+18",CarreraMag36695,Carrera Magda,2024-07-12 09:48:21,@ENGIEpartFR INACCEPTABLE!! J’attends depuis plus d’une semaine d’être rappeler en urgence par un chauffagiste!! Je ne peux pas dormir chez moi à cause de vous! Vous êtes scandaleux!! honte sur vous et l’impossibilité d’accéder à vos service!! #engie #serviceclient #intouchable,"1,8117E+18",9,278,True,True
"1,81173E+18",Rickylaroche53,rickylaroche53,2024-07-12 11:45:20,@ENGIEpartSAV bonjour. Je suis passé de engie part à engie pro mais vous continuez le contrat malgré la demande de résiliation par engie pro. Pouvez vous m'aidez svp? ,"1,81173E+18",11,167,True,False
"1,81302E+18",alexonflux,Alexandre COUVREUX,2024-07-16 01:05:44,"@AlertesInfos En même temps... Vous avez regardé votre prix du kilowatts ?! En 1 an, c'est l'explosion💥... +50% pour moi. Merci @ENGIEpartFR","1,81302E+18",1,140,True,False
"1,81312E+18",ben_blow,BenBlow,2024-07-16 07:40:29,"@ENGIEpartFR c’est vraiment une société qui se fou de ses clients. Leur app est bidon. N’est jamais à jour, c’est jamais de leur faute toujours celle du client. Pourtant avec tout le fric qu’ils prennent ils devraient avoir un truc fonctionnel mais non. Franchement à fuir.","1,81312E+18",7,273,True,False
"1,81323E+18",Elody_C,Elody ✨,2024-07-16 14:56:14,Hello @ENGIEpartFR c’est possible de discuter en privé ?? ,"1,81323E+18",14,58,True,False
"1,81348E+18",_huynhlucy,😼😸,2024-07-17 07:42:42,@ENGIEpartFR ça va de passer mes mensualités de 80€ à 170€ ??? Vous êtes des grands malades j’ai 40m2 😂😂,"1,81348E+18",7,104,True,False
"1,81349E+18",0Poliak,elPoliak,2024-07-17 08:23:44,@ENGIEpartFR alors comme ça on veut pas rembourser ses client et on leur impute des délais et des contraintes effarantes alors que c’est vous qui êtes en tord ? Ça commence à faire beaucoup la non ? ,"1,81349E+18",8,199,True,True
"1,81392E+18",io_kbt,Kevin.eth.io,2024-07-18 12:55:46,@ENGIEpartFR bonjour j’ai une question puis-je savoir si c’est possible de savoir si quelqu’un est branché sur mon compteur électrique ??? ,"1,81392E+18",12,139,True,False
"1,8143E+18",Fred_PG21,Fred | Pocket Gamers |,2024-07-19 14:03:54,"@ENGIEpartFR Merci pour ce jour d'attente pour l'entretien de ma chaudière. Passage dans la matinée (8h-12h) et aucun appel. Après 5 appels au numéro fourni, toujours aucune nouvelle du technicien. Avoir pris sa matinée, puis prendre un avertissement du patron j'adore.","1,8143E+18",14,269,True,False
"1,81431E+18",vr54110,Cy Ga (vr54110),2024-07-19 14:43:34,"@ENGIEpartFR Pour cela faudrait que votre site marche, impossible de se connecter depuis plus d'1 mois","1,81431E+18",14,102,True,False
"1,815E+18",Florian_fdl,Florian,2024-07-21 12:37:33,Hey @ENGIEpartFR comment vous pouvez justifier que je consomme moins en mai qu’en janvier mais que je paie 3 fois plus cher ? Le prix de l’abonnement a déjà doublé et le prix de l’électricité n’a pas triplé à ce que je sache. Moins je consomme et plus je suis facturé ?! https://t.co/FIp5EDJfLQ,"1,815E+18",12,294,True,False
"1,81547E+18",Unealgerienne3,HONEY🐝,2024-07-22 19:29:13,@ENGIEgroup @ENGIEpartFR @GRDF vous croyez que c’est normal de couper le gaz quand on a 2 enfants en bas âge sans nous prévenir en plus??? Parce que votre sois disant message envoyer le 11/07 il est inexistant. Faut arrêter de se foutre de la gueule du monde à un moment https://t.co/3UXSEdP3xY,"1,81547E+18",19,294,True,False
"1,81578E+18",nicolasvoisin,Nicolas,2024-07-23 15:45:23,@ENGIEpartFR bonjour. Comment résilier son abonnement quand on a déménagé ? J’essaie de vous joindre depuis un mois 🙁,"1,81578E+18",15,117,True,False
"1,81581E+18",Lalutotale,La Lu Totale ! 👑,2024-07-23 18:22:47,45 min au téléphone avec @ENGIEpartFR pour tenter de comprendre leurs tableaux aux intitulés trompeurs pr notre offre qui change au 1er septembre. Je fais les calculs avec la dame. En se basant sur notre conso réelle de 2023: tarif +46% ! 🤬😱 Mais vous êtes malades !! ,"1,81581E+18",18,268,True,False
"1,81628E+18",cnudde_lila,Liluxe🌼,2024-07-25 00:54:10,"@ENGIEgroup @ENGIEpartFR Je veux bien être gentille, mais les mail à 2h38, pour me dire que vous changer mon échéancier mais en plus vous l’augmenter de 40€, vous vous êtes cru ou ? ","1,81628E+18",0,182,True,False
"1,81699E+18",KiddoLG,Gemini Josette,2024-07-27 00:07:19,"@ENGIEgroup @ENGIEpartFR pires escrocs, ça vous dérange pas de faire payer 400€ a une de vos clientes tout simplement parce qu'une de vos salariées n'a pas été capable de faire son travail correctement ? La honte absolue.","1,81699E+18",0,221,True,False
"1,81786E+18",Clem_C9,j,2024-07-29 09:31:02,Depuis le mois de Juin je demande une facture à mon service client ENGIE. Ma dernière facture date de Septembre 2023. Service client qui se permet de raccrocher au nez de ses clients. Il ne donne aucune solution. À ce jour toujours aucune facture. #engie @ENGIEgroup @ENGIEpartFR,"1,81786E+18",9,279,True,False
"1,81796E+18",nestor_RamJim_,@Palmira,2024-07-29 16:35:26,"@ENGIEpartFR mes plus sincères remerciements, a tout le personnel, pour force majeure j'ai du déménager, votre personnel un 10/10 mil fois merci","1,81796E+18",16,144,True,False
"1,81819E+18",OceaneLoubiere,👀🍍,2024-07-30 07:36:26,@ENGIEpartFR Merci d'arrêter de balader les gens!!! Et de faire votre travail #escroc,"1,81819E+18",7,85,True,False
"1,81858E+18",AtosTilny,AtosTilny,2024-07-31 09:24:16,@ENGIEpartFR bonjour j'aurais besoin d'informations svp,"1,81858E+18",9,55,True,False
"1,82007E+18",Fred_PG21,Fred | Pocket Gamers |,2024-08-04 12:13:55,"@enedis_bourg Bonjour, plus de 10h de coupures d'électricité en 2 jours avec les chaleurs actuelles... Aucune heure de fin de travaux un dimanche. Actuellement, il est 14h, la coupure à commencer à 8h30... J'ai le droit d'avoir de l'électricité pour manger ou de l'eau chaude ? ","1,82007E+18",12,278,False,False
"1,82037E+18",Valywmb,Bonioma 📵,2024-08-05 08:00:27,@ENGIEpartFR pour finir plus vite une facture on me dit non mais vous avez pas d’argent ? ,"1,82037E+18",8,90,True,False
"1,82044E+18",Alex_aka_Gor,aatgrog,2024-08-05 12:55:44,@ENGIEpartFR ou comment se moquer des clients ? Le service clients qui me passe le service facturation car il n'est pas capable d'effectuer une demande à son collègue: c'est n'importe quoi ! #leclientfaitletravaildesemployes,"1,82044E+18",12,224,True,False
"1,82047E+18",Fred_PG21,Fred | Pocket Gamers |,2024-08-05 14:39:19,"@enedis_bourg @Chronopost @SNCFVoyageurs Bon record battu, 24h de coupure d'électricité en 3 jours, avec un mépris total du conseiller clientèle et de @ENGIEpartFR. Une vraie finale de Rolland Garros, pour ne pas m'indemniser mes pertes alimentaires... Oh on est au Cambodge ou quoi là ? ","1,82047E+18",14,288,True,False
"1,82074E+18",WeekendParfait,Ganon Nathalie 💋🚜,2024-08-06 08:32:02,"@ENGIEpartFR bonjour, mail de fraude, je ne suis même pas chez vous. Souhaitez-vous que je vous fasse suivre ce mail ? https://t.co/QtttYUTmup","1,82074E+18",8,142,True,False
"1,82082E+18",Pierrxt,Pierrot,2024-08-06 13:41:04,"@ENGIEpartSAV hello, possible d’aller en DM ? ","1,82082E+18",13,46,True,False
"1,82153E+18",YaakzGaming,Création discord et graphiste,2024-08-08 12:53:07,"@ENGIEpartFR 2 mois après les remboursements annuels toujours rien de votre part, toutes les 2 semaines on me dit vos remboursements seront dispo dans 2 semaines et on est le 8 août j’ai toujours rien. Franchement organisation à revoir. En attente toujours d’une réponse.","1,82153E+18",12,271,True,False
"1,82181E+18",Fred_PG21,Fred | Pocket Gamers |,2024-08-09 07:11:05,"@ENGIEpartFR est une blague en termes de relation client, incompétent et très condescendant. Pour réclamer de l'argent, il savent faire mais pour appliquer des réductions pour défaut de fournitures d'électricité, plus personne...","1,82181E+18",7,229,True,False
"1,82183E+18",Filiyack,Filiyack 🌈,2024-08-09 08:25:16,"@ENGIEpartSAV 3 questions: 1/ impossible de me connecter, alors que je n'ai aucun problème sur les sites d'eau, d'électricité, impôts et autres. La connexion par France Connect ne fonctionne pas non plus pour le site Engie parce que 2/ 2/ je ne reçois aucune facture, alors que","1,82183E+18",8,277,True,False
"1,82229E+18",Bochophobe,Bocho',2024-08-10 15:16:49,@ENGIEpartFR besoin de vous 🫠,"1,82229E+18",15,29,True,False
"1,82261E+18",AznarPierre2,mr wick 🐕 (pierre),2024-08-11 12:23:22,@ENGIEpartFR comment pouvez vous me demander 136 euros alors que je vie seul. J'ai pas les moyens......,"1,82261E+18",12,103,True,False
"1,8233E+18",vero_absl,vbk🌟 🌹,2024-08-13 10:24:18,"@ENGIEpartFR dites messieurs, dames, de ENGIE, ça va, pas trop gêner de faire attendre les gens 15 jours pour régulariser un compteur ? Sans deconner","1,8233E+18",10,149,True,False
"1,82331E+18",vr54110,Cy Ga (vr54110),2024-08-13 10:26:51,"@ENGIEpartFR Votre site web sera de nouveau accessible quand pour consulter mes factures ??? J'en ai besoin pour un justificatif !!! 2 mois que le site est inaccessible !!! Ne me dîtes pas de vous parler en Mp, je sais que c'est une machine","1,82331E+18",10,240,True,False
"1,82369E+18",VikingMaure,Épileptique-Gamer,2024-08-14 11:58:18,"Bonjour @ENGIEpartSAV j'ignore si vous faites partie des organismes qui ne peuvent plus accéder a leurs DM, mais je viens de vous en envoyer un...","1,82369E+18",11,146,True,False
"1,82579E+18",LaurentCREPET,Laurent CREPET,2024-08-20 06:50:06,Et un phishing/scam de l'espace clients particuliers de @ENGIEpartFR... Ca ne s'arrêtera jamais. 😭 https://t.co/tePgUl0au1,"1,82579E+18",6,122,True,False
"1,82616E+18",SneeZy_IF,SnZ,2024-08-21 07:39:05,@ENGIEpartFR votre service client est CATASTROPHIQUE ! Une honte ! ,"1,82616E+18",7,67,True,False
"1,82633E+18",RaTaNiXxX,"RataniX, l'enfant des âges farouche",2024-08-21 18:52:24,Hé @ENGIEpartFR je crois bien que votre site c'est de la merde ! https://t.co/8ibNMU9IHp,"1,82633E+18",18,88,True,False
"1,82682E+18",Palolo89,Laurent ancien Batdoudou89,2024-08-23 03:05:19,@ENGIEpartFR bonjour pourriez-vous me dire quand votre application sur téléphone IOs va fonctionner correctement ? Depuis des semaines impossible de connaître la consommation les comparaisons avec les années antérieures ? Merci,"1,82682E+18",3,227,True,False
"1,82689E+18",casanegra1113,ℙ𝕣𝕚𝕟𝕔𝕖𝕤𝕤 𝔻𝕒𝕚𝕤𝕪 🇫🇷🇲🇦🇩🇿,2024-08-23 07:36:38,"Fidèle cliente depuis des années chez @ENGIEpartFR, mes factures ne font qu’augmenter alors que ma conso n’a pas changé ! Envie de résilier mon contrat dans les prochains jours. Il me faut choisir un autre fournisseur mais je ne sais pas lequel. Vous êtes chez qui vous ? ","1,82689E+18",7,272,True,False
"1,82691E+18",ThomsMrns,J’ai fait caca ce matin !,2024-08-23 09:07:53,"@ENGIEpartFR faire payer des factures de clôture aux particuliers à cause d’une erreur de votre part, ça vous dérange pas trop ? ","1,82691E+18",9,129,True,False
"1,827E+18",ThomsMrns,J’ai fait caca ce matin !,2024-08-23 15:08:51,"@ENGIEpartSAV @ENGIEpartFR Nous vous avons déjà contacté pour cette erreur, par téléphone. Vous nous avez renvoyé une nouvelle facture avec le même montant à régler … Super de se foutre de la gueule des clients de telle façon","1,827E+18",15,225,True,False
"1,82834E+18",B3Izz,B3lz,2024-08-27 07:39:19,"@ENGIEpartFR bonjour, j’ai besoin de votre aide: 1 – Le 29 Juillet je reçois l’appel d’un de vos collaborateurs, m’indiquant qu’il y a une anomalie dans mon index de consommation et me demande d’aller faire une relève sur mon compteur gaz. Ce que je fais.","1,82834E+18",7,255,True,False
"1,82844E+18",Rio_Alx,Alexandre Rio 🌱,2024-08-27 14:15:50,"Dis @ENGIEpartFR, ce serait bien que tu arrêtes de m’envoyer par mail le bilan de conso du contrat que j’ai transféré quand j’ai déménagé","1,82844E+18",14,137,True,False
"1,82874E+18",lecrabedu72,🦅🇨🇵♿️ Le Crabe du 72 ♿️🇨🇵 🦅,2024-08-28 10:30:40,"Euh @ENGIEpartFR je viens juste de regarder le prévisionnel de ma facture de régul: 230.23 euros pour le 16 01 25, sachant que je paie déjà mensuellement 130 euros. Vous voulez quoi ? Que je me désengage de chez vous ou que je me désengage du gaz ? @ENGIEpartSAV","1,82874E+18",10,262,True,False
"1,82888E+18",doucetreize,13,2024-08-28 19:38:14,@ENGIEpartFR j’arrive pas à me connecter à mon application…. C’est vraiment pénible,"1,82888E+18",19,83,True,False
"1,82917E+18",yKSwN7vsXJ2ym0E,フロリアン saoif,2024-08-29 15:09:06,@ENGIEpartSAV petit problème engie en voulant recharger ma voiture j'ai été débité 2 fois https://t.co/r8UF8RNjEa,"1,82917E+18",15,113,True,False
"1,82925E+18",arthur_pcd_,Arthur,2024-08-29 19:55:49,@ENGIEpartFR me demande 215€ de régularisation ++++ augmentation des mensualités pour l’année suivante de 20€/mois mais on est où là Je vivais à 17*C tout l’hiver à faire mon petit citoyen modèle là,"1,82925E+18",19,198,True,False
"1,8295E+18",gptournier,Guillaume Tournier,2024-08-30 12:28:43,"@ENGIEpartFR, tjs aussi cata le service client … jamais de réponse, hier des techniciens qui se présentent chez moi pour une inter faite y a 6 mois, et dont j’attend tjs la facture. Un devis de réparation signé en juillet, aucune date à ce jour … la plateforme ne sert à rien","1,8295E+18",12,275,True,False
"1,83015E+18",PierrOM26,pierrOM⚪️Ⓜ️⚪️Ⓜ️⚪️Ⓜ️,2024-09-01 08:02:01,@ENGIEpartFR on pourrait dm svp? ,"1,83015E+18",8,33,True,False
"1,83106E+18",AznarPierre2,mr wick 🐕 (pierre),2024-09-03 19:50:12,"Ont verra bien en attendant je paye plus de 80e par mois chez @ENGIEpartFR, et cela ne peu pas continuer....","1,83106E+18",19,108,True,False
"1,83128E+18",Valywmb,Bonioma 📵,2024-09-04 10:33:57,Depuis ma régule de 2k chez tufi @ENGIEpartFR je préfère tomber malade tout l’hiver qu’allumer,"1,83128E+18",10,94,True,False
"1,83161E+18",kalzonee,shovely joe,2024-09-05 08:24:40,"Bonjour @ENGIEpartFR, vous m'avez appelé pour préparer mes régulations de facture. Ca fait 3 mois que vous me facturez 167€ alors que mon contrat est à 46€ et que j'avais demandé à passer à 100 pour anticiper la régulation. Une explication logique autre que ""c'est le systeme""? ","1,83161E+18",8,278,True,False
"1,83172E+18",pedestresaulion,🦹🏼‍♂️,2024-09-05 15:40:30,"@ENGIEpartFR @60millions mon compteur Linky envoie des informations erronées à Engie, malgré les relances et appels personne de chez Engie ne daigne se déplacer pour consulter les informations de mon compteur. Engie me débite des factures erronées quels sont mes recours ? ","1,83172E+18",15,273,True,False
"1,83177E+18",Syl20HDY,Syl20,2024-09-05 18:53:28,Vos télé conseillers c’est pas possible @ENGIEpartFR le mec m’a limite insulté 😳 Ils sont comment les votre @TotalEnergies ? ,"1,83177E+18",18,125,True,False
"1,83308E+18",JeanMoulo1,Keny Ouest🇫🇷🇵🇸🇮🇷,2024-09-09 09:49:36,@ENGIEpartFR SERVICE CLIENT CATASTROPHIQUE 2 MOIS QUE JE COURS APRES 150€ QUE ENGIE ME DOIS,"1,83308E+18",9,91,True,False
"1,83341E+18",ENGIEpartFR,ENGIE Particuliers,2024-09-10 07:31:17,#Sondage: Quel pourcentage peut-on économiser sur sa facture de chauffage en isolant correctement ses combles ? 🏠 La réponse dans quelques jours sur notre compte @ENGIEpartFR ! 😉 #JAgisAvecENGIE,"1,83341E+18",7,194,True,False
"1,83358E+18",venries,Fabien Venries,2024-09-10 18:49:33,Pas de problème @ENGIEpartFR les hausses de tarif d’abonnement au gaz. Une augmentation du kWh ok mais vous justifiez comment la hausse d’abonnement ? Moins de conso et une facture qui explose sur les dernières années à qui profite le crime ? ,"1,83358E+18",18,243,True,False
"1,83392E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-09-11 17:22:05,Merci ⁦@ENGIEpartFR⁩ les prix sont https://t.co/OWvHYebaKU bougie proche 300€ D abonnement annuel.soit 30€ par mois 🕯️🕯️🕯️ https://t.co/B42zeQY1AX,"1,83392E+18",17,146,True,False
"1,83395E+18",KergoatMickael,kergoat mickael,2024-09-11 19:30:35,@lavoixdunord @ENGIEpartFR @ENGIEgroup a dû anticiper la hausse je suis passé de 120 à 350€ par mois en 1 été ……,"1,83395E+18",19,112,True,False
"1,83563E+18",ricardo54060778,ricardo ricardo,2024-09-16 10:53:50,@ENGIEpartFR service déplorable ... impossible d'envoyer un mail .... trés mecontent,"1,83563E+18",10,84,True,False
"1,83568E+18",Dit_Clermont,Ni vu ni connu,2024-09-16 13:56:32,@ENGIEpartFR Vous m’avez coupé l’électricité alors que je suis insuffisant respiratoire sous oxygène 24/24 avec une machine électrique,"1,83568E+18",13,134,True,False
"1,83569E+18",Dit_Clermont,Ni vu ni connu,2024-09-16 14:47:34,@ENGIEpartFR Vous m’avez coupé l’électricité alors que je suis insuffisant respiratoire sous oxygène 24/24 avec une machine électrique Bernard Magault Numéro contrat: 511 859 172 Réf client: 308 539 679,"1,83569E+18",14,202,True,False
"1,83629E+18",phcayron_cayron,DE CAYRON,2024-09-18 06:18:40,@ENGIEpartFR Impossible de vous joindre par téléphone m herbecq 0668803463,"1,83629E+18",6,74,True,False
"1,83637E+18",nico_puent,Nico Puent.,2024-09-18 11:53:07,"@ENGIEpartFR Bonjour, Ça fait des années que j’ai l’application ENGIE. Je n’ai jamais pu m’y connecter, j’ai tout le temps ce massage d’erreur. Si je passe par internet, aucun soucis. C’est que chez moi, ou c’est un problème régulier? https://t.co/9RXkIXRH5P","1,83637E+18",11,258,True,False
"1,83713E+18",ric4live,EricE,2024-09-20 13:46:31,"@ENGIEpartSAV Bonjour, avez-vous un ligne téléphonique de service à la clientèle à laquelle on peut s'adresser en espagnol ? Merci","1,83713E+18",13,130,True,False
"1,83723E+18",TiteSvt,Bzzzz!,2024-09-20 20:32:30,"@ENGIEpartFR Le gaz est coupé dans la copropriété pour cause de ""factures impayées"" alors que celles-ci le sont mais n'ont pas été enregistrées comme tel. Plsrs immeubles dans ce cas. Combien de fois cela va-t-il arriver encore ? On nous annonce ""pas d'eau chaude de w-e"" ?! ","1,83723E+18",20,275,True,False
"1,83829E+18",GGCadoudal,Cadoudal,2024-09-23 18:42:44,je viens de découvrir que @ENGIEpartFR a augmenté ses tarifs de 25 % pendant l’été 😳😳😳 comment des trucs comme ça sont possibles sans que tout explose dans le pays ?? moi mon salaire il prend jamais +25 % contrairement aux billets sncf ou au tarif de gaz « réglementé »,"1,83829E+18",18,269,True,False
"1,83851E+18",Sayulim_,Sayulim - on blue sky,2024-09-24 09:08:38,@EDFetMoi Et les clients déjà chez vous ? Ils doivent contacter @ENGIEpartFR ? ,"1,83851E+18",9,79,True,False
"1,83889E+18",JlucLavieville,"Jluc. Lavieville,",2024-09-25 10:39:08,#engie @ENGIEpartFR cela vous arrive de répondre aux lettres recommandées que vos clients vous envoient? Vous ne respectez plus rien ! ,"1,83889E+18",10,135,True,False
"1,83933E+18",ENGIEpartFR,ENGIE Particuliers,2024-09-26 15:49:34,🔴 Merci à tous d'avoir suivi notre #Live et notre participation à la 7e édition de l’#UAPV dédiée à l'#autoconsommation solaire ! Suivez notre compte @ENGIEpartFR et apprenez-en plus sur les solutions pour consommer moins et mieux ! 😉 #JAgisAvecENGIE https://t.co/kEHrMhLmqs,"1,83933E+18",15,274,True,False
"1,83953E+18",JlucLavieville,"Jluc. Lavieville,",2024-09-27 05:06:28,"@ENGIEpartFR @ENERPLAN C’est super d’éduquer les consommateurs mais éduquez vous et répondez aux lettres recommandées que le client vous envoie !? Le respect du client, vous ne l’avez plus ! ","1,83953E+18",5,191,True,False
"1,84085E+18",Aeorru18,Aeorru,2024-09-30 20:29:37,Plus d'eau chaude sur deux bâtiments du nouveau quartier république raccordés au réseau de chaleur... #Nantes Ça revient quand 😬🥶 @ENGIEpartFR ? ,"1,84085E+18",20,145,True,False
