id;screen_name;created_at;full_text;sentiment;date;hour;day_of_week;text_length;contains_keywords
333;ThomsMrns;2024-08-23 09:07:53+00:00;engiepartfr faire payer des factures de clôture aux particuliers à cause dune erreur de votre part  ça vous dérange pas trop;Neutre;2024-08-23;9;Friday;124;False
334;ThomsMrns;2024-08-23 15:08:51+00:00;engiepartsav engiepartfr nous vous avons déjà contacté pour cette erreur par téléphone vous nous avez renvoyé une nouvelle facture avec le même montant à régler  super de se foutre de la gueule des clients de telle façon;Positif;2024-08-23;15;Friday;220;False
335;B3Izz;2024-08-27 07:39:19+00:00;engiepartfr bonjour jai besoin de votre aide  n1  le 29 juillet je reçois lappel dun de vos collaborateurs mindiquant quil y a une anomalie dans mon index de consommation et me demande daller faire une relève sur mon compteur gaz ce que je fais;Neutre;2024-08-27;7;Tuesday;244;False
336;Rio_Alx;2024-08-27 14:15:50+00:00;dis engiepartfr ce serait bien que tu arrêtes de menvoyer par mail le bilan de conso du contrat que jai transféré quand jai déménagé;Neutre;2024-08-27;14;Tuesday;132;False
337;lecrabedu72;2024-08-28 10:30:40+00:00;euh engiepartfr je viens juste de regarder le prévisionnel de ma facture de régul  23023 euros pour le 16 01 25 sachant que je paie déjà mensuellement 130 euros vous voulez quoi  que je me désengage de chez vous ou que je me désengage du gaz  engiepartsav;Neutre;2024-08-28;10;Wednesday;255;False
338;doucetreize;2024-08-28 19:38:14+00:00;engiepartfr  jarrive pas à me connecter à mon application cest vraiment pénible;Neutre;2024-08-28;19;Wednesday;79;False
339;yKSwN7vsXJ2ym0E;2024-08-29 15:09:06+00:00;engiepartsav petit problème engie en voulant recharger ma voiture jai été débité 2 fois;Négatif;2024-08-29;15;Thursday;87;False
340;arthur_pcd_;2024-08-29 19:55:49+00:00;engiepartfr me demande 215 de régularisation  augmentation des mensualités pour lannée suivante de 20mois mais on est où là nje vivais à 17c tout lhiver à faire mon petit citoyen modèle là;Neutre;2024-08-29;19;Thursday;188;False
341;gptournier;2024-08-30 12:28:43+00:00;engiepartfr  tjs aussi cata le service client  jamais de réponse  hier des techniciens qui se présentent chez moi pour une inter faite y a 6 mois et dont jattend tjs la facture un devis de réparation signé en juillet  aucune date à ce jour  la plateforme ne sert à rien;Neutre;2024-08-30;12;Friday;269;False
342;PierrOM26;2024-09-01 08:02:01+00:00;engiepartfr on pourrait dm svp;Neutre;2024-09-01;8;Sunday;30;False
343;AznarPierre2;2024-09-03 19:50:12+00:00;ont verra bien en attendant je paye plus de 80e par mois chez engiepartfr  et cela ne peu pas continuer;Positif;2024-09-03;19;Tuesday;103;False
344;Valywmb;2024-09-04 10:33:57+00:00;depuis ma régule de 2k chez tufi engiepartfr je préfère tomber malade tout lhiver quallumer;Neutre;2024-09-04;10;Wednesday;91;False
345;kalzonee;2024-09-05 08:24:40+00:00;bonjour engiepartfr vous mavez appelé pour préparer mes régulations de facture ca fait 3 mois que vous me facturez 167 alors que mon contrat est à 46 et que javais demandé à passer à 100 pour anticiper la régulation une explication logique autre que cest le systeme;Neutre;2024-09-05;8;Thursday;265;False
346;pedestresaulion;2024-09-05 15:40:30+00:00;engiepartfr 60millions mon compteur linky envoie des informations erronées à engie malgré les relances et appels personne de chez engie ne daigne se déplacer pour consulter les informations de mon compteur engie me débite des factures erronées quels sont mes recours;Neutre;2024-09-05;15;Thursday;266;False
347;Syl20HDY;2024-09-05 18:53:28+00:00;vos télé conseillers cest pas possible engiepartfr le mec ma limite insulté nils sont comment les votre totalenergies;Neutre;2024-09-05;18;Thursday;117;False
348;JeanMoulo1;2024-09-09 09:49:36+00:00;engiepartfr service client catastrophique 2 mois que je cours apres 150 que engie me dois;Neutre;2024-09-09;9;Monday;89;False
349;ENGIEpartFR;2024-09-10 07:31:17+00:00;sondage  quel pourcentage peuton économiser sur sa facture de chauffage en isolant correctement ses combles  nnla réponse dans quelques jours sur notre compte engiepartfr  nnjagisavecengie;Neutre;2024-09-10;7;Tuesday;188;False
350;venries;2024-09-10 18:49:33+00:00;pas de problème engiepartfr les hausses de tarif dabonnement au gaz une augmentation du kwh ok mais vous justifiez comment la hausse dabonnement  moins de conso et une facture qui explose sur les dernières années à qui profite le crime;Négatif;2024-09-10;18;Tuesday;235;False
351;pharaon_alain;2024-09-11 17:22:05+00:00;merci engiepartfr les prix sont  bougie proche 300 d abonnement annuelsoit 30 par mois;Neutre;2024-09-11;17;Wednesday;86;False
352;KergoatMickael;2024-09-11 19:30:35+00:00;lavoixdunord engiepartfr engiegroup a dû anticiper la hausse je suis passé de 120 à 350 par mois en 1 été;Neutre;2024-09-11;19;Wednesday;105;False
353;ricardo54060778;2024-09-16 10:53:50+00:00;engiepartfr    service déplorable     impossible  denvoyer un mail    trés mecontent;Négatif;2024-09-16;10;Monday;84;False
354;Dit_Clermont;2024-09-16 13:56:32+00:00;engiepartfr vous mavez coupé lélectricité alors que je suis insuffisant respiratoire sous oxygène 2424 avec une machine électrique;Neutre;2024-09-16;13;Monday;130;False
355;Dit_Clermont;2024-09-16 14:47:34+00:00;engiepartfr vous mavez coupé lélectricité alors que je suis insuffisant respiratoire sous oxygène 2424 avec une machine électrique nbernard magault nnuméro contrat  511 859 172nréf client  308 539 679;Neutre;2024-09-16;14;Monday;200;False
356;phcayron_cayron;2024-09-18 06:18:40+00:00;engiepartfr impossible de vous joindre par téléphone m herbecq 0668803463;Négatif;2024-09-18;6;Wednesday;73;False
357;nico_puent;2024-09-18 11:53:07+00:00;engiepartfr bonjournça fait des années que jai lapplication engie je nai jamais pu my connecter jai tout le temps ce massage derreur si je passe par internet aucun soucisncest que chez moi ou cest un problème régulier;Négatif;2024-09-18;11;Wednesday;217;False
358;ric4live;2024-09-20 13:46:31+00:00;engiepartsav bonjour avezvous un ligne téléphonique de service à la clientèle à laquelle on peut sadresser en espagnol  merci;Neutre;2024-09-20;13;Friday;125;False
359;TiteSvt;2024-09-20 20:32:30+00:00;engiepartfr  le gaz est coupé dans la copropriété pour cause de factures impayées alors que cellesci le sont mais nont pas été enregistrées comme tel plsrs immeubles dans ce cas combien de fois cela vatil arriver encore  on nous annonce pas deau chaude de we;Neutre;2024-09-20;20;Friday;258;False
360;GGCadoudal;2024-09-23 18:42:44+00:00;je viens de découvrir que engiepartfr a augmenté ses tarifs de 25  pendant lété  comment des trucs comme ça sont possibles sans que tout explose dans le pays  moi mon salaire il prend jamais 25  contrairement aux billets sncf ou au tarif de gaz  réglementé;Neutre;2024-09-23;18;Monday;256;False
361;Sayulim_;2024-09-24 09:08:38+00:00;edfetmoi et les clients déjà chez vous  ils doivent contacter engiepartfr;Neutre;2024-09-24;9;Tuesday;73;False
362;JlucLavieville;2024-09-25 10:39:08+00:00;engie engiepartfr cela vous arrive de répondre aux lettres recommandées que vos clients vous envoient vous ne respectez plus rien;Neutre;2024-09-25;10;Wednesday;129;False
363;ENGIEpartFR;2024-09-26 15:49:34+00:00;merci à tous davoir suivi notre live et notre participation à la 7e édition de luapv dédiée à lautoconsommation solaire nnsuivez notre compte engiepartfr et apprenezen plus sur les solutions pour consommer moins et mieux  nnjagisavecengie;Positif;2024-09-26;15;Thursday;238;False
364;JlucLavieville;2024-09-27 05:06:28+00:00;engiepartfr enerplan cest super déduquer les consommateurs mais éduquez vous et répondez aux lettres recommandées que le client vous envoie   le respect du client vous ne lavez plus;Positif;2024-09-27;5;Friday;181;False
365;Aeorru18;2024-09-30 20:29:37+00:00;plus deau chaude sur deux bâtiments du nouveau quartier république raccordés au réseau de chaleur nantes ça revient quand  engiepartfr;Neutre;2024-09-30;20;Monday;134;False
366;Eno_kel;2024-10-02 13:32:56+00:00;3 jours que lentreprise est sensée me rappeler et ne ma pas rappelée je nai toujours pas deau chaude je prends des douches glaciales tous les jours lentreprise nous fait tourner en bourrique ma mère a appelé lentreprise avec son patient chauffagiste pendant 2h ce matin les gens au bout du fil ny connaissent rien en chaudière et ils prétendent quils rappellent et ne rappellent pas ils mont installée nimporte comment mon ballon deau chaude et daprès le patient de ma mère ya des fils qui sont nimporte comment  ma mère a payé un accompte pour linstallation et on est comme des connes que faire  changer dentreprise  je vous invite à ne jamais faire appel à cette entreprise  ça sappelle engie ils vont avoir des avis google très négatifs de ma part on est déjà au mois doctobre et je ne peux pas avoir deau chaude ça dure depuis le mois daoût cette histoirenengiepartfr engiegroup nncest un scandale  je suis polyhandicapée et je me retrouve à leau froide depuis des semaines;Négatif;2024-10-02;13;Wednesday;977;True
367;ph1823;2024-10-03 12:56:34+00:00;le mail un peu bugé engiepartfr et avant on avait un lien pour refusé visiblement maintenant obligé de téléphoner;Neutre;2024-10-03;12;Thursday;113;False
368;ronaldimike;2024-10-03 17:44:47+00:00;engiepartfr  impossible de vous contacter par mail à chaque fois erreur dans votre formulaire possible davoir une adresse mail  ça commence à me saouler vos arnaques;Négatif;2024-10-03;17;Thursday;165;False
369;SandrineSzelag7;2024-10-03 21:55:05+00:00;engiepartfr y a t il des heures creuses;Neutre;2024-10-03;21;Thursday;39;False
370;me_jvlle;2024-10-04 06:32:43+00:00;on a pris une régul de 300 euros sur notre facture engiepartfr bon certes mais japprends mtn que notre offre nétant plus commercialisée on prend en plus 100 euros daugmentationmois avec la nouvelle  et merci le courrier obscur pour tinformer bien sûr;Neutre;2024-10-04;6;Friday;250;False
371;Eno_kel;2024-10-04 07:40:59+00:00;engiepartsav ma mère vous a contacté suite à votre message twitter et toujours rien;Neutre;2024-10-04;7;Friday;83;False
372;Eno_kel;2024-10-04 08:05:59+00:00;engie home service nla pire expérience de toute ma vie avec une entreprise  nnvotre entreprise ma bloquée le jeudi pendant 5h chez moi ensuite ma bloquée mon vendredi en prétendant quun mec viendrait le vendredi pour régler ce qui ne va pas  soit disant une histoire de résistance tout le vendredi jai attendu chez moi au quà où la personne viendrait comme cétait prévu elle nest jamais venu finalement le vendredi soir le mec ma appelé pour me dire quil nétait pas au courant quil devait venir le vendredi il ma donné rendezvous le lundi daprès à 7h30 du matin soit disant jallais enfin avoir de leau chaude il na pas réussi à régler le probleme il est parti en me disant quil finirait par me mettre leau chaude et quil allait me rappeler pour revenir il ne ma pas rappelée de toute la semaine  je vais porter plainte contre votre entreprise je nai jamais vu ça nnma mère a payé un acompte et je suis à leau froide depuis le mois daoût alors que je suis polyhandicapée nnengiepartfr nnscandale engie arnaque incompetence chauffeeau entreprise attention;Négatif;2024-10-04;8;Friday;1053;False
373;kocherchristia4;2024-10-04 08:52:29+00:00;engiepartfr enokel et après vous avez laudace de menvoyer des lettres pour me réclamer 3 euros et des poussières  ça va faire 3 ans  en me menaçant pour ainsi dire  si vous croyez que je vais me laissé faire  et payer  vous faites fausse route avec moi;Neutre;2024-10-04;8;Friday;252;False
374;mayottai;2024-10-04 17:21:25+00:00;engiepartfr je vais porter plainte  toute la journée vous mavez dit au téléphone que je me suis rétracté et que cest bon je suis pas engagé chez vous pour menvoyer à 18hr un mail de bienvenue avec un contrat que jai jamais signé heureusement jai enregistré les 2 appels;Négatif;2024-10-04;17;Friday;269;False
375;__Kaiden__;2024-10-06 00:57:37+00:00;ptdrrrrrrrrrr je change de fournisseur délectricité et je dois payer 200 balles  allez vous faire enculer engiepartfr nnlundi matin ça va vous appelez et croyez moi que je vais pas payer vôtre merde;Neutre;2024-10-06;0;Sunday;198;False
376;vr54110;2024-10-06 20:52:22+00:00;engiepartfr pour pouvoir en profiter faudrait déjà quon puisse accéder à notre compte depuis votre site et application qui ne fonctionnent plus depuis mai  on est plusieurs à attendre que ça refonctionne veuillez me dire quand ceci sera réglé ici et pas en privé;Neutre;2024-10-06;20;Sunday;262;False
377;meihatsume_com;2024-10-07 11:45:11+00:00;engiepartfr est ce que vous réalisez du démarchage dans nancy cette semaine;Neutre;2024-10-07;11;Monday;75;False
378;LaurentBauer;2024-10-08 16:15:08+00:00;suite de ma journée formulaire de contact foireux  la zone de commentaire limitée à 200 caractères dites engiepartfr on nest plus en 1970 à compter les octets hein si je saisis un message cest que ma demande nest pas simple;Neutre;2024-10-08;16;Tuesday;223;False
379;justdwaeki;2024-10-09 19:32:16+00:00;enedisclients cc jai plus délectricité mes voisins non plus on fait comment pitié;Neutre;2024-10-09;19;Wednesday;81;False
380;justdwaeki;2024-10-09 20:16:24+00:00;par pitié répondez engiepartfr enedisclients;Neutre;2024-10-09;20;Wednesday;44;False
381;hulyayksl;2024-10-10 00:55:35+00:00;vous êtes littéralement les gens les plus incompétents que jai pu croiser engiepartfr  jentre dans ma 3 eme semaines sans eau chaude  chauffage parce que vos services dépannage sont des incapables  3 pièces à changer jai limpression davoir demandé limpossible avff;Négatif;2024-10-10;0;Thursday;264;False
382;TheMugibaka;2024-10-10 06:45:25+00:00;coucou engiepartfr une semaine maintenant que jai renvoyé mon devis de réparation pour ma chaudière une semaine que jappelle votre plateforme au maroc avec des gens qui parlent presque pas français et qui récitent leur texte en refusant de me fixer un rdv  bougezvous;Neutre;2024-10-10;6;Thursday;267;False
383;DommelenMarijke;2024-10-11 07:27:21+00:00;neem nooit engiegroup in nederland;Neutre;2024-10-11;7;Friday;34;False
384;julien_sarrut;2024-10-11 16:23:08+00:00;engiepartfr comment je sais si je suis à prix fixe ou pas;Neutre;2024-10-11;16;Friday;57;False
385;Gravelgrinder4;2024-10-14 09:37:49+00:00;quand tu pose une question à engiepartfr sur ta facture on te conseil de résilier pour plus de facilité  c est lunaire energie electricité;Neutre;2024-10-14;9;Monday;138;False
386;mayottai;2024-10-17 06:20:19+00:00;vraiment engiepartfr les vrais escrocs comment les mecs mabonnent alors que jai jamais signé aucun contrat et jai même appelé 2 fois pour annuler;Négatif;2024-10-17;6;Thursday;145;False
387;prtw01;2024-10-17 06:39:05+00:00;engiepartfr clairecreation lefigaro bonjournjessaie ce matin de me connecter sur mon compte client pour récupérer la nouvelle facture sans succès nje suis bloqué sur la reinisialition du mot de passe;Neutre;2024-10-17;6;Thursday;199;False
388;CrypTheo_1;2024-10-17 07:52:12+00:00;intervention du technicien engiegroup prévu pour ce matin je reçois un mail dans la matinée qui me confirme un rendez vous le lendemain sans mon accord jai pris ma journée exprès pour ce rdv quel incompétence et manque de professionnalisme engiepartfr  engiegroup;Positif;2024-10-17;7;Thursday;263;False
389;CrypTheo_1;2024-10-17 07:54:06+00:00;et évidemment en appelant le service client aucun moyen de faire venir un technicien aujourdhui vous allez me rembourser ma journée de congé engiegroup engiepartfr  déçu;Négatif;2024-10-17;7;Thursday;169;False
390;StarkElsachan;2024-10-18 08:38:11+00:00;engiepartfr aucune pièce jointe ne souhaite être prise en compte dans mon message de réclamation je fais comment  pas une question de taille de fichiers juste une erreur de chargement vous me demandez des documents que vous ne pouvez même pas recevoir;Neutre;2024-10-18;8;Friday;251;False
391;TudorTomo;2024-10-18 09:53:02+00:00;juste pour info nouveaux tarifs engiepartfr abonnement 974nprix kwh 20nprix kwh we 62ntranquillentpmp 60millions economiegouv ggrmcndroitdanslemur taistoietpayenbientotdanslarue;Neutre;2024-10-18;9;Friday;177;False
392;finets1710;2024-10-18 10:37:41+00:00;engiepartsav  très mécontente et peu de le dire  réparation faite ce matin  12 heure après en panne impossible de joindre quelquun  on me demande de prendre un rendezvous alors que déjà 2 réparations en plus de ce matin  honteux;Négatif;2024-10-18;10;Friday;228;True
393;MdameCoquelicot;2024-10-20 10:47:14+00:00;labonnement de gaz x  236  plage de consommation supérieure alors que jai considérablement réduit ma consommation ça va engiepartfr;Neutre;2024-10-20;10;Sunday;131;False
394;vr54110;2024-10-20 18:55:29+00:00;engiepartfr engie bonsoir  depuis le mois de mai votre application et votre site et votre application sont  inaccessibles  quand comptez vous régler le problème   ne me demandez pas de vous contactez via tél ou en pv;Négatif;2024-10-20;18;Sunday;216;False
395;sowoju_;2024-10-21 13:46:46+00:00;vraiment engiepartfr je vous souhaite des mauvais rêves  comment ça vous nous retirez près de 900 pour aucune raison cest ça vous faites sur votre temps libre;Négatif;2024-10-21;13;Monday;158;False
396;JulesKonrat;2024-10-21 14:52:42+00:00;engiepartsav mp;Neutre;2024-10-21;14;Monday;15;False
397;Nico_Laustriat;2024-10-22 08:41:54+00:00;edfofficiel quand vous rendez de largent en trop perçu annuellement en 2024 augmenter sans accord  les mensualités du calendrier 2025 de 15 est ce normal  ca commence à ce voir votre manip de tréso chaque année et  je vais donc faire une estimation chez engiepartfr;Positif;2024-10-22;8;Tuesday;265;False
398;Cpasmalo;2024-10-22 18:01:14+00:00;engiepartfr cest normal quon ne puisse pas résilier un contrat ni depuis votre appli ni depuis le site  bande descrocs et de voleurs;Négatif;2024-10-22;18;Tuesday;132;False
399;TheWoolfy67;2024-10-22 18:26:42+00:00;engiepartfr le démarchage à domicile à 20h15 le démarcheur qui insiste pour quon lui donne des informations qui ne le regarde pas et face au refus répond  mais vous nêtes quand même pas pour laugmentation des prix   maintenant cest sûr je ne serais jamais clients;Neutre;2024-10-22;18;Tuesday;263;False
400;bif_o;2024-10-23 15:38:03+00:00;je vous déconseille fortement de demander ànengiepartsav engiepartfr de modifier les coordonnées bancaires dune personne décédée pour que les prélèvements puissent continuer à se faire la démarche est vouée à léchec  les procédures de cette entreprise sont démentielles;Neutre;2024-10-23;15;Wednesday;269;False
401;PierreCol;2024-10-30 05:30:59+00:00;sur engiegroup engiepartfr nndans notre appartement le gaz de ville sert pour le chauffage et la plaque de cuissonnnon en consomme donc beaucoup plus de novembre à mars que davril à octobre et pour un total de 700 m3 lannée dernière qui ont coûté 1069;Neutre;2024-10-30;5;Wednesday;251;False
402;PierreCol;2024-10-30 05:31:07+00:00;dites engiegroup engiepartfr cest quoi lidée nnvous prenez vos clients pour des pigeons et voulez amasser de la trésorerie sur leur dos;Neutre;2024-10-30;5;Wednesday;135;False
403;John57490;2024-10-30 11:30:42+00:00;100 daugmentation de prélèvent par mois soit 1200 à lannée faudrait vous mettre daccord avec le gouvernement les consos baissent mais les bénéfices doivent rester les mêmes chez vous êtes vraiment des voleurs chez engiepartfr  engiegroup;Neutre;2024-10-30;11;Wednesday;237;False
404;marckisscool;2024-10-30 23:29:39+00:00;en 2024 chez engiepartfr engiegroup edfofficiel edfetmoi plus de basculement d heure donc plus d heure creuse plein tarif en bourgogne franche comte depuis dimanche ça te facture quand même une amélioration du reseau;Neutre;2024-10-30;23;Wednesday;216;False
405;vr54110;2024-10-31 12:38:02+00:00;engiepartfr engie bonjour pour en profiter faudrait que votre site web et application soient accessibles depuis le mois de mai ceci est impossible et nous sommes plusieurs dans le même cas merci et que ceci soit réglé rapidement sinon je contacte une association de consommateurs;Négatif;2024-10-31;12;Thursday;279;False
406;vr54110;2024-11-02 18:03:52+00:00;engiepartsav engiepartsav veuillez dénier à me répondre je ne reçois plus de courrier pour avoir accès à mes références clients  et je ne vous contacterais pas par dm je vous informe que jai prévenu une association de consommateurs ainsi quune émission télé qui règle les litiges;Neutre;2024-11-02;18;Saturday;279;False
407;vr54110;2024-11-03 18:25:51+00:00;engiepartsav vous avez toujours pas compris  ma référence client est sur votre site;Neutre;2024-11-03;18;Sunday;83;False
408;cestpaskevin;2024-11-04 13:47:44+00:00;bonjour engiepartfr est ce normal que lune de vos conseillères mharcèle pour me rappeler concernant la note de satisfaction que je lui ai mise on na pas le droit de trouver que le service est nul quand le service a été nul ça fait une semaine quelle fait que de me relancer;Positif;2024-11-04;13;Monday;273;False
409;S_troumph;2024-11-04 16:31:40+00:00;engiepartsav nengiepartfr nbjrn suis au depourvunne peux plus contacter l agence de lisses 91nje tombe sur une sorte de plateau d appel non me repose toutes les mêmes questions l agence aurait été transmise on va me rappeler impossible de savoir quand;Négatif;2024-11-04;16;Monday;251;False
410;S_troumph;2024-11-05 08:41:45+00:00;engiepartsav bonjour engiepartfr engiepartsav nje vous ai répondu en dm hier;Neutre;2024-11-05;8;Tuesday;76;False
411;belle31650;2024-11-06 10:29:33+00:00;engiepartfr npas fiable votre machin;Neutre;2024-11-06;10;Wednesday;36;False
412;Mellyninimelo;2024-11-06 13:19:19+00:00;engiegroup quand tas un fucking dégâts des eaux depuis 7h du mat ça te laisse bien en attente il est 14h ya de leau partout et on a pas de news je vais faire un scandale;Négatif;2024-11-06;13;Wednesday;169;True
413;GurPier;2024-11-06 17:01:44+00:00;honteux enfoirés engiegroup   non seulement ils nont pas lélégance de répondre à leur erreur nayant pas validé une demande de dépose de compteur gaz mais  ils me proposent de le faire moyennant une facturation  50 alors que cest gratuit grdf;Négatif;2024-11-06;17;Wednesday;241;True
414;KuikuiToyboy;2024-11-11 14:31:39+00:00;engiepartfr vous mexpliquez  et concernant labonnement que je payais aux alentours de 10 euros avant  il y a eu une augmentation drastique de presque 10 euros à partir davril 2024  déjà que je paye 10 euros aussi pour le dépannage chaque mois;Neutre;2024-11-11;14;Monday;242;False
415;ChtiKev;2024-11-12 08:54:36+00:00;engiepartfr larnaque va sarrêter quand  jeai acheter un feu a petrole je nallume plus mes radiateurs et 12 de gaz utilisé en plus n60millions comment on les attaques;Négatif;2024-11-12;8;Tuesday;165;False
416;pomme_damour__;2024-11-12 17:39:01+00:00;ça va engiegroup on vous dérange pas trop on change pour un concurrent il déboule chez moi à 18h pour essayer de nous repêchés pendant 30 min on lui dit que ça nous intéresse pas et le mec nous parle mal mais ça va pas  c pas comme ça quon va revenir mdr;Neutre;2024-11-12;17;Tuesday;254;False
417;Reine_Margot2;2024-11-13 12:41:51+00:00;sa consommation annuelle étant inchangée vous trouvez normal quune personne seule âgée avec une toute petite retraite en loccurrence ma mère soit prélevée sans prévenir de 279  de taxes pour le  ngaz   nnengiepartfr engiesolutions;Positif;2024-11-13;12;Wednesday;230;False
418;Stephane51;2024-11-13 17:43:31+00:00;est ce que quelqun a déjà réussi à comprendre la grille tarifaire engiepartfr  je dois additionner tous les tableaux pour connaître le prix ttc dun kwh  cest pas simple pour la comparaison;Neutre;2024-11-13;17;Wednesday;188;False
419;vr54110;2024-11-13 18:31:23+00:00;engiepartfr villevillepinte sibarrart coucounengiepartfrn quand estce que vous comptez régler les problèmes de votre site et application depuis mai  jaimerais consulter mes  et non je vous contacte pas en dm et donner mes données clients car elles sont sur votre site et je ne les connais pas;Négatif;2024-11-13;18;Wednesday;292;False
420;machardch;2024-11-13 21:15:03+00:00;sympa chez engiehomeservicenengiegroup ils annulent le rendez vous le matin même pour changer une pièce 3 semaines sans chaudière entretenue par eux et pas de nouvelles dates de fixée pour les appeler une plateforme outre méditerranée  le service à la française;Neutre;2024-11-13;21;Wednesday;261;False
421;CeccatoMarion;2024-11-14 08:44:18+00:00;coupureelectricite dans le 65  nça revient quand engiegroup;Neutre;2024-11-14;8;Thursday;59;False
422;jeanmarc13069;2024-11-15 17:15:08+00:00;engiepartfr souscrire un contrat chez vous cest recevoir actuellement une nuée dappels de démarcheurs comment empêcher cela  merci engiepartfr pour ce cadeau;Neutre;2024-11-15;17;Friday;157;False
423;YvesGodard111;2024-11-17 12:15:06+00:00;engiepartfr bymaddyness sebpialloux engie et son tarif elec référence avec des prix qui ne correspondent en rien au prix que vous paierezndes escrocs;Négatif;2024-11-17;12;Sunday;149;False
424;Elisaperei46275;2024-11-18 04:38:14+00:00;engiepartfr    vous pouvez confirmer que c est un mail de phishing;Neutre;2024-11-18;4;Monday;66;False
425;off_mehdiDonc;2024-11-18 11:47:12+00:00;engiegroup je suis déçu de la simulation qui ma été fait de votre côté vs me dites une consommation et avec un autre cest totalement différent ça part mal entre nous;Négatif;2024-11-18;11;Monday;165;False
426;NHMITHA;2024-11-18 18:09:08+00:00;engiepartfr sebpialloux nicolascatard bymaddyness et un abonnement gaz qui passe de 266à 312   soit 17 de hausse  tout va bien;Neutre;2024-11-18;18;Monday;126;False
427;JeanBodin84;2024-11-19 08:20:14+00:00;engiegroup merci engie ma facture a étrangement doublé merci beaucoup pour tout;Neutre;2024-11-19;8;Tuesday;79;False
428;ConnardAmoureux;2024-11-19 18:52:42+00:00;engiepartfr edfetmoi  bonjour ne sachant pas chez qui sont toutes les personnes impactées  rue esquirol 75013  plusieurs logements se retrouvent sans électricité dun coup depuis 19h28;Neutre;2024-11-19;18;Tuesday;183;False
429;srkaddict;2024-11-20 05:33:28+00:00;engiegroup vous êtes trop forts suite à mon déménagement vous menvoyez une nouvelle tarification mensuelle incluant le gaz  que  je  nai  plus;Neutre;2024-11-20;5;Wednesday;142;False
430;vr54110;2024-11-20 12:48:53+00:00;engiepartsav nhmitha la même réponse dès quon vous pose une question sinon votre site et application ont prévu de refonctionner quand  en vous attentant un procès ça devrait fonctionner;Neutre;2024-11-20;12;Wednesday;185;False
431;VikingMaure;2024-11-20 15:16:57+00:00;le 03 77 46 60 52 vient de mappeler soit disant de mon fournisseur dénergie faites attention engiepartsav contacte ces clients directement via le compte en ligne en cas de modification de tarifs  jai raccroché et bloqué ce numéro en le signalant comme spam;Neutre;2024-11-20;15;Wednesday;256;False
432;Chouette78810;2024-11-20 15:57:41+00:00;engiepartfr bonjour imposs de voir la conso directement via lappli merci alors que je lai demandee;Neutre;2024-11-20;15;Wednesday;98;False
433;Lecroise;2024-11-20 18:11:23+00:00;engiepartfr nimpossible de déposer une réclamation pour le service client;Neutre;2024-11-20;18;Wednesday;73;False
434;CedricMartins;2024-11-20 20:50:54+00:00;qui peut contraindre engiepartfr à écrire que ce nest pas ma consommation qui va augmenter ma facture mais bien laugmentation des tarifs  ufcquechoisir dgccrf;Neutre;2024-11-20;20;Wednesday;158;False
435;argeuhTTH;2024-11-21 13:06:25+00:00;engiegroup bonjournquel est le prix ttc tout compris du kwh sur le contrat électrique référence 1 an votre hotline na pas la réponse à cette question;Neutre;2024-11-21;13;Thursday;149;False
436;JeanJerome13127;2024-11-21 20:46:10+00:00;salut engiegroup cela fait presque 2 ans que jattends mon chèque énergie dun montant de 123  un coup cest le mauvais nom lautre fois la mauvaise la prochaine fois ça sera quoi  personne décède  lundi avocat contacter gouvernementfr;Négatif;2024-11-21;20;Thursday;231;False
437;lfram62;2024-11-21 20:52:22+00:00;sont marrants chez engiepartfr je fais tout pour baisser ma conso ils me remboursent même du trop perçu et ils me balancent 20e sur mes prochaines mensualisations je pense que je vais aller voir ailleurs;Neutre;2024-11-21;20;Thursday;203;False
438;civkillerr;2024-11-22 14:16:39+00:00;engie me doit 300 depuis 4 mois njai résilié le 2 juillet mais ils me prélèvent 59 chaque mois et ne me remboursent pas après 1h45 dappel les conseillers mont raccroché au nez  ncest inacceptable  comment récupérer mon argent  engiegroup engiepartfr abus;Neutre;2024-11-22;14;Friday;254;False
439;Aerarium20;2024-11-22 16:04:22+00:00;piombu  engiepartfr  vous ne voulez pas un rein en plus;Neutre;2024-11-22;16;Friday;55;False
440;jvde290;2024-11-23 05:46:33+00:00;jai ultra mal dormis et vous savez pk  psk hier jai reçu un mail de engiepartfr augmentant ma facture de 120 oui oui 120 je suis passé de 55 à 170 cent soixante dix euro npour un studio de 30m2 170 nje paye lélectricité de la ville ouuuu n170;Neutre;2024-11-23;5;Saturday;242;False
441;fabricenoel13;2024-11-24 07:17:01+00:00;engiegroup tiens engiepartfr lors de laugmentation dun contrat par tacite reconduction la loi vs contraint à annoncer laugmentation un mois avant le fin du contrat afin que celuici puisse être dénoncénnpourquoi ne le faites vous pas nnescrocs;Négatif;2024-11-24;7;Sunday;242;False
442;Grimminette;2024-11-25 14:44:24+00:00;quand ça fait un mois et demi que tu fais des demandes à engiegroup pour une intervention à domicile pour un changement de câble car je peux rien brancher en 32ampères dont le four et que enedis ne fait rien de son côté pour intervenir cest une honte au prix que je paye;Neutre;2024-11-25;14;Monday;270;False
443;GBeuzelin;2024-11-26 07:30:26+00:00;8h05 une voiture engiegroup est à 2 doigts de reverser 2 cyclistes boulevard pasteur lautomobiliste semble agressif je prends sa plaque en photo il arrête sa voiture et commence à me suivre dans la rue avant de me toucher une journée tristement banale  paris velo;Neutre;2024-11-26;7;Tuesday;263;False
